id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
93298900,"Super cool W. Seattle townhouse",13133962,"Nicholas","West Seattle","Seaview",47.55,-122.39,"Entire home/apt",172,1,198,,198.2133333,1,43,198,"STR-OPLI-23-001551"
23548888,"Super spacious modern townhome close to downtown",3755315,"Suzie","Northgate","Haller Lake",47.73,-122.34,"Entire home/apt",149,1,537,2024-06-20 00:00:00.000,7.02,1,25,64,"STR-OPLI-19-002255"
36773048,"The Admiral Nest Romantic West Seattle View Suite",52599704,"Jesse & Maren","West Seattle","North Admiral",47.58,-122.38,"Entire home/apt",153,1,290,2024-06-18 00:00:00.000,4.92,1,310,73,"STR-OPLI-19-002995"
53888431,"The Artful Cozy Casa",126069141,"Keegan","Delridge","High Point",47.54,-122.37,"Entire home/apt",150,1,6,2024-06-18 00:00:00.000,4.74,1,216,6,"STR-OPLI-24-000376"
48159093,"The Aviary: Modern Luxury Columbia City Studio",35498588,"Kaan","Rainier Valley","Columbia City",47.56,-122.28,"Entire home/apt",249,1,151,2024-06-08 00:00:00.000,3.73,1,315,31,"STR-OPLI-21-000125"
51061821,"The Belltown Gem | 1 bedroom condo in Seattle",121354307,"Jessica","Downtown","Belltown",47.62,-122.35,"Entire home/apt",160,1,225,2024-06-18 00:00:00.000,6.39,1,14,65,"STR-OPLI-21-000845"
39439816,"The Center of the Universe",66212362,"Lessley","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",152,1,90,2024-06-01 00:00:00.000,2.69,1,270,35,"STR-OPLI-21-000830"
68870700,"The Forbidden Garden – a secret romantic oasis",348430063,"Sara","Central Area","Atlantic",47.6,-122.31,"Entire home/apt",231,1,137,2024-06-22 00:00:00.000,6.79,1,159,65,"STR-OPLI-22-001163"
51073448,"The House",76261171,"Changhwan","Downtown","Belltown",47.61,-122.35,"Entire home/apt",149,1,206,2024-06-09 00:00:00.000,5.86,1,27,70,"STR-OPLI-21-000610"
10762100,"The Nook - A Bright Gem in the Heart of Seattle",10896167,"Olivia","Queen Anne","East Queen Anne",47.64,-122.35,"Entire home/apt",198,1,13,2024-06-13 00:00:00.000,3.64,1,201,13,"STR-OPLI-24-000087"
98338300,"The North Lake Nest - Located Near Everything!",21175146,"Emily","Other neighborhoods","Wallingford",47.65,-122.33,"Entire home/apt",198.21,1,5,2024-03-20 00:00:00.000,0.55,1,198,5,"STR-OPLI-23-001247"
61037600,"The Perch in Cap Hill with hot tub near UW, buses",69399109,"Kevin","Capitol Hill","Stevens",47.62,-122.3,"Entire home/apt",168,1,60,2024-06-09 00:00:00.000,2.33,1,63,28,"STR-OPLI-22-000805"
85383800,"The Sprucey Roost",258379562,"Whitney","Ballard","Whittier Heights",47.69,-122.37,"Entire home/apt",168,1,103,2024-06-09 00:00:00.000,6.99,1,135,82,"STR-OPLI-22-001938"
92640100,"The White House, West Seattle!",444069423,"Claire","Delridge","Riverview",47.55,-122.36,"Entire home/apt",97,1,45,2024-06-15 00:00:00.000,4.44,1,294,45,"STR-OPLI-19-003135"
11595500,"The perfect Alki Beach Casa Getaway",15430625,"Luxury Getaways","West Seattle","North Admiral",47.58,-122.4,"Entire home/apt",705,1,198,,198.2133333,1,309,198,"STR-OPLI-23-000757"
13787761,"Top Floor Apartment; Charming and Private",17576448,"Janet","Other neighborhoods","Phinney Ridge",47.67,-122.35,"Entire home/apt",125,1,331,2024-06-24 00:00:00.000,3.41,1,108,59,"STR-OPLI-19-001792"
45996405,"Top Floor Beacon Hill Craftsman",117708870,"Luke","Beacon Hill","North Beacon Hill",47.58,-122.31,"Entire home/apt",132,1,54,2024-05-08 00:00:00.000,1.23,1,2,11,"STR-OPLI-20-001136"
11470600,"Treehouse in Rainer Beach",448649933,"Joe","Rainier Valley","Rainier Beach",47.52,-122.27,"Entire home/apt",95,1,2,2024-06-21 00:00:00.000,2,1,237,2,"STR-OPLI-24-978393"
73763000,"Unique Design space in Ballard",198278405,"Aimée","Ballard","Adams",47.67,-122.4,"Entire home/apt",166,1,163,2024-06-19 00:00:00.000,8,1,267,96,"STR-OPLI-22-001704"
42689162,"Unique Georgetown Nautical Inspired Artist Loft",37940201,"Lori","Other neighborhoods","Georgetown",47.55,-122.32,"Entire home/apt",89,1,253,2024-06-19 00:00:00.000,5.16,1,136,67,"STR-OPLI-20-000433"
37935442,"Urban Oasis in Capitol Hill",13700761,"Mariana","Capitol Hill","Stevens",47.62,-122.3,"Entire home/apt",198.21,1,343,2024-03-10 00:00:00.000,5.84,1,198,66,"STR-OPLI-19-001917"
88375500,"Urban Village Townhome",198474383,"Torrei","Beacon Hill","North Beacon Hill",47.58,-122.32,"Entire home/apt",134,1,73,2024-06-09 00:00:00.000,5.46,1,5,67,"STR-OPLI-23-000631"
75811100,"Urban basecamp- 1 bedroom garden view - lake /park",93315870,"Karen","Rainier Valley","Mount Baker",47.58,-122.29,"Entire home/apt",198.21,1,27,2024-06-17 00:00:00.000,1.44,1,198,17,"STR-OPLI-22-001851"
57417200,"Urban oasis with sunset views- 1bd/1ba/parking/EV",4071088,"David","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",204,1,197,2024-06-21 00:00:00.000,7.01,1,89,82,"STR-OPLI-19-000725"
28805689,"Vintage Gem: 2-BR Duplex, 10min to Pioneer Square",7260100,"Annastasia","Delridge","North Delridge",47.57,-122.36,"Entire home/apt",198.21,1,260,2024-06-24 00:00:00.000,3.84,1,198,53,"STR-OPLI-19-002876"
97181300,"Vintage Retreat in Urban Forest",535182379,"Nick And Andi","Lake City","Meadowbrook",47.7,-122.29,"Entire home/apt",198.21,1,25,2024-05-05 00:00:00.000,2.63,1,198,25,"STR-OPLI-23-000766"
11161300,"Volunteer Park Suite, Capitol Hill Walk Score 93",107288347,"Paul","Capitol Hill","Broadway",47.63,-122.32,"Entire home/apt",124,1,8,2024-06-23 00:00:00.000,3.69,1,203,8,"STR-OPLI-24-000345"
41154313,"Walk Score 96! Heart of Capitol Hill",133871979,"Joanne & Jonathan","Capitol Hill","Broadway",47.62,-122.32,"Entire home/apt",304,1,333,2024-06-07 00:00:00.000,6.34,1,328,36,"STR-OPLI-20-000063"
48648691,"Walk to Seattle Center with views & parking!",383875985,"Sarah","Queen Anne","Lower Queen Anne",47.63,-122.35,"Entire home/apt",295,1,154,2024-06-23 00:00:00.000,4.02,1,182,60,"STR-OPLI-21-000166"
96208200,"Walker's paradise #3",185272097,"Hanh","Queen Anne","Lower Queen Anne",47.63,-122.36,"Entire home/apt",200,1,198,,198.2133333,1,1,198,"STR-OPLI-21-000224"
95375900,"Wallingford home",189743575,"Amber","Other neighborhoods","Fremont",47.66,-122.34,"Entire home/apt",198.21,1,19,2024-05-26 00:00:00.000,3.22,1,198,19,"STR-OPLI-23-001375"
76164800,"Warm house",488000516,"Mei","Beacon Hill","South Beacon Hill",47.53,-122.29,"Entire home/apt",166,1,45,2024-06-11 00:00:00.000,2.78,1,195,32,"STR-OPLI-22-001899"
91453600,"West Seattle Guest Studio",93689472,"Jessica","West Seattle","Arbor Heights",47.51,-122.37,"Entire home/apt",86,1,51,2024-06-23 00:00:00.000,4.41,1,260,51,"STR-OPLI-23-000864"
97915600,"West Seattle Guest Suite",84982079,"Henry","Delridge","South Delridge",47.53,-122.36,"Entire home/apt",156,1,9,2024-06-08 00:00:00.000,0.96,1,185,9,"STR-OPLI-23-001216"
52716129,"West Seattle Midcentury Lounge",82580901,"Mary","West Seattle","Fauntleroy",47.53,-122.38,"Entire home/apt",124,1,66,2024-06-17 00:00:00.000,4.3,1,213,51,"STR-OPLI-23-000304"
54129542,"West Seattle Suite! No Service Fee! Free Parking!",438819456,"Hristina","West Seattle","Fairmount Park",47.55,-122.38,"Entire home/apt",173,1,246,2024-06-17 00:00:00.000,8.29,1,270,100,"STR-OPLI-22-000050"
11398900,"Wild West",172819788,"Zara","West Seattle","Fairmount Park",47.56,-122.38,"Entire home/apt",135,1,1,2024-06-08 00:00:00.000,1,1,266,1,"Exempt"
27368377,"Willow Creek Cabin Secluded Guesthouse, Wooded lot",25851366,"Alasdair","Other neighborhoods","Wedgwood",47.69,-122.3,"Entire home/apt",150,1,461,2024-06-13 00:00:00.000,6.46,1,149,89,"STR-OPLI-19-000600"
93908400,"Winning stay in heart of Seattle",20453414,"K","Downtown","Pioneer Square",47.6,-122.33,"Entire home/apt",198,1,23,2024-06-12 00:00:00.000,2.04,1,7,23,"STR-opli-22-001286"
98263600,"Wizards Den at Greenlake",40438903,"Nikhil","Other neighborhoods","Wallingford",47.67,-122.33,"Entire home/apt",198.21,1,6,2024-05-27 00:00:00.000,0.75,1,198,6,"STR-OPLI-23-001343"
61251800,"Your Home Base in the Heart of Seattle",11019796,"Rick","Downtown","Belltown",47.62,-122.35,"Entire home/apt",214,1,90,2024-06-23 00:00:00.000,4.29,1,16,43,"STR-OPLI-22-001198"
11792600,"apartment seattle",453076802,"Terece","Cascade","South Lake Union",47.62,-122.34,"Entire home/apt",399,1,198,,198.2133333,1,362,198,"Exempt"
10241700,"center of the universe",37453523,"Emily","Other neighborhoods","Fremont",47.65,-122.35,"Entire home/apt",267,1,15,2024-06-04 00:00:00.000,2.12,1,242,15,"STR-OPLI-23-001437"
20212882,"? Rooftop Views of the Space Needle, Sound, & City",10916686,"Erin & Shawn","Capitol Hill","Broadway",47.62,-122.31,"Entire home/apt",405,1,280,2024-06-23 00:00:00.000,3.43,1,54,65,"STR-OPLI-23-000227"
15820436,"#1 Location/2BR/Across From Space Needle!-VR1",71872719,"Abe & Dave","Downtown","Belltown",47.62,-122.35,"Entire home/apt",337,3,323,2024-03-29 00:00:00.000,3.49,1,300,19,"STR-OPLI-19-000653"
64155600,"*NEW* Near Downtown & Light Rail station • Parking",4392534,"Lj","Northgate","Maple Leaf",47.7,-122.32,"Entire home/apt",307,3,67,2024-06-18 00:00:00.000,2.69,1,56,26,"STR-OPLI-22-000984"
11047500,"*New Listing* Modern Beacon Hill Hideaway",13075629,"Cat","Beacon Hill","Mid-Beacon Hill",47.56,-122.29,"Entire home/apt",110,3,7,2024-06-19 00:00:00.000,3.56,1,24,7,"STR-OPLI-24-000258"
9512909,"1 bedroom apt in Seattle",49292151,"Paul & Izabela","Central Area","Leschi",47.6,-122.29,"Entire home/apt",103,3,265,2024-06-15 00:00:00.000,2.55,1,294,24,"STR-OPLI-19-001103"
25894869,"1 bedroom w/parking on Capitol Hill(walk score 91)",43811,"Anatoliy","Capitol Hill","Broadway",47.62,-122.33,"Entire home/apt",140,3,97,2024-06-19 00:00:00.000,1.32,1,9,11,"STR-OPLI-19-002565"
