listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
30228341,2024-06-25 00:00:00.000,"f",211,0,30,1125
30535269,2024-06-25 00:00:00.000,"f",145,0,30,1125
30808504,2024-06-24 00:00:00.000,"f",150,0,30,1125
30859809,2024-06-24 00:00:00.000,"f",100,0,30,1125
31321961,2024-06-24 00:00:00.000,"f",60,0,30,1125
32049112,2024-06-24 00:00:00.000,"f",115,0,30,1125
32269368,2024-06-24 00:00:00.000,"f",66,0,30,1125
32619057,2024-06-25 00:00:00.000,"f",95,0,30,1125
32645076,2024-06-24 00:00:00.000,"f",103,0,30,1125
32680074,2024-06-24 00:00:00.000,"f",85,0,30,1125
32817061,2024-06-24 00:00:00.000,"f",250,0,30,1125
32967408,2024-06-24 00:00:00.000,"f",100,0,30,1125
33619584,2024-06-24 00:00:00.000,"f",80,0,30,1125
34237562,2024-06-24 00:00:00.000,"f",83,0,30,1125
34264537,2024-06-24 00:00:00.000,"f",85,0,30,1125
34287681,2024-06-25 00:00:00.000,"f",250,0,30,1125
34403379,2024-06-24 00:00:00.000,"f",128,0,30,1125
34535666,2024-06-24 00:00:00.000,"f",70,0,30,1125
34623511,2024-06-25 00:00:00.000,"f",80,0,30,1125
34859541,2024-06-24 00:00:00.000,"f",150,0,30,1125
34879512,2024-06-24 00:00:00.000,"f",89,0,30,1125
34912079,2024-06-24 00:00:00.000,"f",109,0,30,1125
35007118,2024-06-24 00:00:00.000,"f",149,0,30,1125
35063529,2024-06-25 00:00:00.000,"f",195,0,30,1125
35522201,2024-06-24 00:00:00.000,"f",200,0,30,1125
35544099,2024-06-24 00:00:00.000,"f",275,0,30,1125
36035418,2024-06-25 00:00:00.000,"f",90,0,30,1125
36634976,2024-06-24 00:00:00.000,"f",79,0,30,1125
37085792,2024-06-24 00:00:00.000,"f",200,0,30,1125
37267631,2024-06-24 00:00:00.000,"f",135,0,30,1125
37525182,2024-06-25 00:00:00.000,"f",119,0,30,1125
38077704,2024-06-24 00:00:00.000,"f",103,0,30,1125
38577704,2024-06-24 00:00:00.000,"f",92,0,30,1125
38796485,2024-06-24 00:00:00.000,"f",110,0,30,1125
39135549,2024-06-24 00:00:00.000,"f",295,0,30,1125
39324177,2024-06-25 00:00:00.000,"f",99,0,30,1125
39455344,2024-06-24 00:00:00.000,"f",115,0,30,1125
39747458,2024-06-24 00:00:00.000,"f",105,0,30,1125
40236812,2024-06-25 00:00:00.000,"f",90,0,30,1125
40681715,2024-06-24 00:00:00.000,"f",164,0,30,1125
40805092,2024-06-25 00:00:00.000,"f",99,0,30,1125
40805123,2024-06-24 00:00:00.000,"f",90,0,30,1125
41003115,2024-06-24 00:00:00.000,"f",35,0,30,1125
41264641,2024-06-24 00:00:00.000,"f",75,0,30,1125
41842729,2024-06-24 00:00:00.000,"f",29,0,30,1125
41862187,2024-06-24 00:00:00.000,"f",28,0,30,1125
42646755,2024-06-24 00:00:00.000,"f",75,0,30,1125
43047552,2024-06-24 00:00:00.000,"f",115,0,30,1125
43458946,2024-06-24 00:00:00.000,"f",32,0,30,1125
43461448,2024-06-24 00:00:00.000,"f",180,0,30,1125
43777419,2024-06-24 00:00:00.000,"f",75,0,30,1125
43958243,2024-06-24 00:00:00.000,"f",79,0,30,1125
44139610,2024-06-24 00:00:00.000,"f",85,0,30,1125
44283043,2024-06-24 00:00:00.000,"f",300,0,30,1125
44599664,2024-06-24 00:00:00.000,"f",59,0,30,1125
45364810,2024-06-24 00:00:00.000,"f",45,0,30,1125
45623387,2024-06-24 00:00:00.000,"f",53,0,30,1125
45833019,2024-06-24 00:00:00.000,"f",100,0,30,1125
46509653,2024-06-24 00:00:00.000,"f",69,0,30,1125
46514195,2024-06-25 00:00:00.000,"f",97,0,30,1125
46619863,2024-06-24 00:00:00.000,"f",99,0,30,1125
46917613,2024-06-24 00:00:00.000,"f",114,0,30,1125
47151007,2024-06-25 00:00:00.000,"f",101,0,30,1125
47188664,2024-06-24 00:00:00.000,"f",49,0,30,1125
47478661,2024-06-25 00:00:00.000,"f",60,0,30,1125
47816231,2024-06-24 00:00:00.000,"f",85,0,30,1125
47844989,2024-06-25 00:00:00.000,"f",75,0,30,1125
47908013,2024-06-24 00:00:00.000,"f",88,0,30,1125
48018860,2024-06-25 00:00:00.000,"f",598,0,30,1125
48097196,2024-06-24 00:00:00.000,"f",50,0,30,1125
48156562,2024-06-24 00:00:00.000,"f",80,0,30,1125
48198505,2024-06-25 00:00:00.000,"f",80,0,30,1125
48236463,2024-06-25 00:00:00.000,"f",139,0,30,1125
48354117,2024-06-24 00:00:00.000,"f",88,0,30,1125
48384774,2024-06-25 00:00:00.000,"f",79,0,30,1125
48422048,2024-06-24 00:00:00.000,"f",89,0,30,1125
48494600,2024-06-24 00:00:00.000,"f",85,0,30,1125
48569368,2024-06-24 00:00:00.000,"f",45,0,30,1125
48737264,2024-06-25 00:00:00.000,"f",349,0,30,1125
48812084,2024-06-25 00:00:00.000,"f",250,0,30,1125
48905751,2024-06-24 00:00:00.000,"f",225,0,30,1125
49202931,2024-06-24 00:00:00.000,"f",82,0,30,1125
49254280,2024-06-24 00:00:00.000,"f",85,0,30,1125
49320459,2024-06-24 00:00:00.000,"f",150,0,30,1125
49360059,2024-06-25 00:00:00.000,"f",299,0,30,1125
49467093,2024-06-25 00:00:00.000,"f",119,0,30,1125
49522550,2024-06-25 00:00:00.000,"f",95,0,30,1125
49522680,2024-06-24 00:00:00.000,"f",95,0,30,1125
49567606,2024-06-25 00:00:00.000,"f",150,0,30,1125
49643243,2024-06-25 00:00:00.000,"f",120,0,30,1125
49679750,2024-06-25 00:00:00.000,"f",150,0,30,1125
49796935,2024-06-24 00:00:00.000,"f",88,0,30,1125
49798698,2024-06-24 00:00:00.000,"f",26,0,30,1125
49889828,2024-06-24 00:00:00.000,"f",115,0,30,1125
49995468,2024-06-25 00:00:00.000,"f",124,0,30,1125
50009510,2024-06-25 00:00:00.000,"f",55,0,30,1125
50098962,2024-06-24 00:00:00.000,"f",95,0,30,1125
50160302,2024-06-24 00:00:00.000,"f",88,0,30,1125
50227353,2024-06-24 00:00:00.000,"f",130,0,30,1125
50229530,2024-06-24 00:00:00.000,"f",99,0,30,1125
50358204,2024-06-25 00:00:00.000,"f",130,0,30,1125
50362440,2024-06-24 00:00:00.000,"f",88,0,30,1125
50600280,2024-06-24 00:00:00.000,"f",90,0,30,1125
50724974,2024-06-25 00:00:00.000,"f",262,0,30,1125
50794889,2024-06-25 00:00:00.000,"f",133,0,30,1125
50873556,2024-06-25 00:00:00.000,"f",672,0,30,1125
50893165,2024-06-25 00:00:00.000,"f",110,0,30,1125
50956836,2024-06-25 00:00:00.000,"f",95,0,30,1125
51194423,2024-06-25 00:00:00.000,"f",129,0,30,1125
51195923,2024-06-25 00:00:00.000,"f",119,0,30,1125
51253116,2024-06-24 00:00:00.000,"f",110,0,30,1125
51267465,2024-06-25 00:00:00.000,"f",127,0,30,1125
51363244,2024-06-24 00:00:00.000,"f",83,0,30,1125
51466617,2024-06-25 00:00:00.000,"f",85,0,30,1125
51558091,2024-06-24 00:00:00.000,"f",45,0,30,1125
51643332,2024-06-25 00:00:00.000,"f",80,0,30,1125
51643422,2024-06-24 00:00:00.000,"f",78,0,30,1125
51665509,2024-06-24 00:00:00.000,"f",150,0,30,1125
51754000,2024-06-25 00:00:00.000,"f",115,0,30,1125
52131716,2024-06-25 00:00:00.000,"f",189,0,30,1125
52148357,2024-06-25 00:00:00.000,"f",119,0,30,1125
52264286,2024-06-25 00:00:00.000,"f",159,0,30,1125
52289467,2024-06-24 00:00:00.000,"f",150,0,30,1125
52369825,2024-06-25 00:00:00.000,"f",101,0,30,1125
52425210,2024-06-24 00:00:00.000,"f",150,0,30,1125
52495083,2024-06-24 00:00:00.000,"f",175,0,30,1125
52675467,2024-06-25 00:00:00.000,"f",50,0,30,1125
52721625,2024-06-25 00:00:00.000,"f",400,0,30,1125
52735601,2024-06-25 00:00:00.000,"f",125,0,30,1125
52759367,2024-06-24 00:00:00.000,"f",80,0,30,1125
52761149,2024-06-24 00:00:00.000,"f",100,0,30,1125
52813291,2024-06-24 00:00:00.000,"f",95,0,30,1125
52888134,2024-06-24 00:00:00.000,"f",85,0,30,1125
52905547,2024-06-25 00:00:00.000,"f",115,0,30,1125
52941353,2024-06-24 00:00:00.000,"f",90,0,30,1125
53043060,2024-06-24 00:00:00.000,"f",140,0,30,1125
53116778,2024-06-25 00:00:00.000,"f",130,0,30,1125
53117022,2024-06-24 00:00:00.000,"f",82,0,30,1125
53120448,2024-06-24 00:00:00.000,"f",150,0,30,1125
53344239,2024-06-24 00:00:00.000,"f",77,0,30,1125
53395722,2024-06-24 00:00:00.000,"f",143,0,30,1125
53432514,2024-06-24 00:00:00.000,"f",280,0,30,1125
53454924,2024-06-24 00:00:00.000,"f",40,0,30,1125
53542391,2024-06-25 00:00:00.000,"f",59,0,30,1125
53650221,2024-06-24 00:00:00.000,"f",35,0,30,1125
53729372,2024-06-25 00:00:00.000,"f",140,0,30,1125
53798999,2024-06-25 00:00:00.000,"f",220,0,30,1125
757840,2024-06-25 00:00:00.000,"t",300,0,1,1125
1686930,2024-06-25 00:00:00.000,"f",172,0,1,1125
2150760,2024-06-24 00:00:00.000,"f",100,0,1,1125
2297917,2024-06-24 00:00:00.000,"f",90,0,1,1125
2446384,2024-06-24 00:00:00.000,"f",70,0,1,1125
2686374,2024-06-24 00:00:00.000,"t",251,0,1,1125
2935486,2024-06-25 00:00:00.000,"t",320,0,1,1125
3022564,2024-06-24 00:00:00.000,"f",95,0,1,1125
3053269,2024-06-25 00:00:00.000,"t",565,0,1,1125
3269390,2024-06-25 00:00:00.000,"t",130,0,1,1125
3308979,2024-06-25 00:00:00.000,"t",900,0,1,1125
3505739,2024-06-24 00:00:00.000,"t",150,0,1,1125
3543247,2024-06-24 00:00:00.000,"f",180,0,1,1125
3861673,2024-06-24 00:00:00.000,"t",95,0,1,1125
4129218,2024-06-25 00:00:00.000,"f",115,0,1,1125
4236723,2024-06-24 00:00:00.000,"f",284,0,1,1125
4340838,2024-06-24 00:00:00.000,"f",99,0,1,1125
4387557,2024-06-24 00:00:00.000,"f",134,0,1,1125
4608208,2024-06-24 00:00:00.000,"t",90,0,1,1125
5581705,2024-06-24 00:00:00.000,"f",155,0,1,1125
5680462,2024-06-25 00:00:00.000,"f",1051,0,1,1125
5832908,2024-06-25 00:00:00.000,"f",99,0,1,1125
5900224,2024-06-24 00:00:00.000,"f",218,0,1,1125
5991734,2024-06-24 00:00:00.000,"f",100,0,1,1125
6020821,2024-06-25 00:00:00.000,"f",145,0,1,1125
6245498,2024-06-24 00:00:00.000,"f",112,0,1,1125
6603376,2024-06-24 00:00:00.000,"f",499,0,1,1125
7075948,2024-06-24 00:00:00.000,"t",310,0,1,1125
7087957,2024-06-25 00:00:00.000,"f",290,0,1,1125
7128202,2024-06-24 00:00:00.000,"t",90,0,1,1125
7305969,2024-06-25 00:00:00.000,"f",90,0,1,1125
7344117,2024-06-25 00:00:00.000,"f",250,0,1,1125
7397715,2024-06-24 00:00:00.000,"f",79,0,1,1125
7971395,2024-06-25 00:00:00.000,"f",97,0,1,1125
8029177,2024-06-24 00:00:00.000,"f",100,0,1,1125
8597297,2024-06-24 00:00:00.000,"f",94,0,1,1125
9579441,2024-06-24 00:00:00.000,"f",101,0,1,1125
9580021,2024-06-24 00:00:00.000,"f",120,0,1,1125
9587410,2024-06-25 00:00:00.000,"f",54,0,1,1125
9883227,2024-06-24 00:00:00.000,"f",180,0,1,1125
10252909,2024-06-25 00:00:00.000,"f",300,0,1,1125
12649999,2024-06-24 00:00:00.000,"t",175,0,1,1125
11128182,2024-06-24 00:00:00.000,"f",58,0,1,1125
11308653,2024-06-24 00:00:00.000,"f",55,0,1,1125
11398085,2024-06-25 00:00:00.000,"f",89,0,1,1125
11512414,2024-06-25 00:00:00.000,"f",325,0,1,1125
11601374,2024-06-25 00:00:00.000,"f",169,0,1,1125
12609601,2024-06-24 00:00:00.000,"f",100,0,1,1125
12957936,2024-06-25 00:00:00.000,"f",115,0,1,1125
13173803,2024-06-24 00:00:00.000,"f",125,0,1,1125
13191810,2024-06-25 00:00:00.000,"f",125,0,1,1125
13823956,2024-06-24 00:00:00.000,"f",133,0,1,1125
13846894,2024-06-24 00:00:00.000,"f",99,0,1,1125
14011625,2024-06-24 00:00:00.000,"f",109,0,1,1125
14049107,2024-06-24 00:00:00.000,"f",85,0,1,1125
14166842,2024-06-24 00:00:00.000,"f",83,0,1,1125
14168480,2024-06-24 00:00:00.000,"f",285,0,1,1125
14213134,2024-06-24 00:00:00.000,"t",178,0,1,1125
14220168,2024-06-24 00:00:00.000,"f",45,0,1,1125
14455104,2024-06-25 00:00:00.000,"t",178,0,1,1125
14610580,2024-06-25 00:00:00.000,"f",135,0,1,1125
14683894,2024-06-25 00:00:00.000,"t",100,0,1,1125
14798986,2024-06-25 00:00:00.000,"f",249,0,1,1125
14872179,2024-06-25 00:00:00.000,"f",149,0,1,1125
14872823,2024-06-24 00:00:00.000,"f",45,0,1,1125
14928686,2024-06-24 00:00:00.000,"f",40,0,1,1125
15053620,2024-06-24 00:00:00.000,"f",100,0,1,1125
15221864,2024-06-25 00:00:00.000,"f",100,0,1,1125
15299300,2024-06-25 00:00:00.000,"f",99,0,1,1125
15299411,2024-06-24 00:00:00.000,"f",119,0,1,1125
15927940,2024-06-25 00:00:00.000,"f",111,0,1,1125
15967039,2024-06-25 00:00:00.000,"f",120,0,1,1125
16027121,2024-06-25 00:00:00.000,"f",120,0,1,1125
16477955,2024-06-24 00:00:00.000,"t",120,0,1,1125
16519148,2024-06-24 00:00:00.000,"f",225,0,1,1125
16602889,2024-06-24 00:00:00.000,"f",65,0,1,1125
16997899,2024-06-25 00:00:00.000,"f",102,0,1,1125
17177425,2024-06-24 00:00:00.000,"f",105,0,1,1125
17256958,2024-06-24 00:00:00.000,"f",200,0,1,1125
17341642,2024-06-24 00:00:00.000,"f",200,0,1,1125
17510283,2024-06-25 00:00:00.000,"f",311,0,1,1125
17575412,2024-06-24 00:00:00.000,"f",119,0,1,1125
18121270,2024-06-24 00:00:00.000,"f",200,0,1,1125
18156698,2024-06-24 00:00:00.000,"f",139,0,1,1125
18194024,2024-06-24 00:00:00.000,"f",53,0,1,1125
18876264,2024-06-25 00:00:00.000,"f",308,0,1,1125
19115007,2024-06-24 00:00:00.000,"f",118,0,1,1125
19229958,2024-06-24 00:00:00.000,"f",81,0,1,1125
19336206,2024-06-24 00:00:00.000,"f",85,0,1,1125
19384198,2024-06-24 00:00:00.000,"f",160,0,1,1125
19419602,2024-06-24 00:00:00.000,"t",150,0,1,1125
19543829,2024-06-24 00:00:00.000,"t",70,0,1,1125
19770530,2024-06-25 00:00:00.000,"t",79,0,1,1125
19966378,2024-06-24 00:00:00.000,"f",130,0,1,1125
20169621,2024-06-25 00:00:00.000,"t",195,0,1,1125
20212882,2024-06-25 00:00:00.000,"f",199,0,1,1125
20425984,2024-06-25 00:00:00.000,"f",45,0,1,1125
20426067,2024-06-25 00:00:00.000,"f",50,0,1,1125
20427308,2024-06-24 00:00:00.000,"f",85,0,1,1125
20455588,2024-06-24 00:00:00.000,"f",135,0,1,1125
20487351,2024-06-24 00:00:00.000,"f",90,0,1,1125
20520544,2024-06-24 00:00:00.000,"f",172,0,1,1125
20774329,2024-06-25 00:00:00.000,"f",236,0,1,1125
20948220,2024-06-24 00:00:00.000,"f",200,0,1,1125
21010058,2024-06-24 00:00:00.000,"f",150,0,1,1125
21080282,2024-06-25 00:00:00.000,"f",95,0,1,1125
21295100,2024-06-24 00:00:00.000,"f",121,0,1,1125
21595583,2024-06-25 00:00:00.000,"f",290,0,1,1125
21596292,2024-06-24 00:00:00.000,"f",100,0,1,1125
21699076,2024-06-24 00:00:00.000,"f",180,0,1,1125
21702555,2024-06-24 00:00:00.000,"f",199,0,1,1125
22109476,2024-06-24 00:00:00.000,"f",129,0,1,1125
22131341,2024-06-25 00:00:00.000,"t",140,0,1,1125
22181271,2024-06-24 00:00:00.000,"f",279,0,1,1125
22332853,2024-06-24 00:00:00.000,"f",95,0,1,1125
22453792,2024-06-24 00:00:00.000,"f",70,0,1,1125
22617495,2024-06-24 00:00:00.000,"f",165,0,1,1125
23001080,2024-06-24 00:00:00.000,"f",70,0,1,1125
23045897,2024-06-24 00:00:00.000,"f",34,0,1,1125
23060625,2024-06-24 00:00:00.000,"f",159,0,1,1125
23251165,2024-06-24 00:00:00.000,"f",311,0,1,1125
23543030,2024-06-25 00:00:00.000,"f",549,0,1,1125
23700108,2024-06-24 00:00:00.000,"f",310,0,1,1125
23877351,2024-06-24 00:00:00.000,"f",160,0,1,1125
24081619,2024-06-24 00:00:00.000,"f",130,0,1,1125
24809443,2024-06-25 00:00:00.000,"f",148,0,1,1125
24935388,2024-06-25 00:00:00.000,"f",64,0,1,1125
25113399,2024-06-24 00:00:00.000,"f",150,0,1,1125
25231650,2024-06-24 00:00:00.000,"f",129,0,1,1125
25265293,2024-06-25 00:00:00.000,"f",113,0,1,1125
25943915,2024-06-24 00:00:00.000,"f",245,0,1,1125
25982024,2024-06-24 00:00:00.000,"f",100,0,1,1125
26143461,2024-06-25 00:00:00.000,"f",165,0,1,1125
26292065,2024-06-24 00:00:00.000,"f",75,0,1,1125
26425189,2024-06-25 00:00:00.000,"f",150,0,1,1125
26471553,2024-06-24 00:00:00.000,"f",99,0,1,1125
26472719,2024-06-24 00:00:00.000,"t",199,0,1,1125
26874520,2024-06-25 00:00:00.000,"t",150,0,1,1125
26961134,2024-06-24 00:00:00.000,"f",105,0,1,1125
27208473,2024-06-25 00:00:00.000,"f",212,0,1,1125
27287682,2024-06-24 00:00:00.000,"t",125,0,1,1125
27342729,2024-06-24 00:00:00.000,"f",99,0,1,1125
27368377,2024-06-24 00:00:00.000,"f",90,0,1,1125
27369320,2024-06-25 00:00:00.000,"t",122,0,1,1125
27470230,2024-06-24 00:00:00.000,"f",58,0,1,1125
27485425,2024-06-24 00:00:00.000,"f",109,0,1,1125
27492046,2024-06-24 00:00:00.000,"f",90,0,1,1125
27602783,2024-06-24 00:00:00.000,"f",68,0,1,1125
27875010,2024-06-24 00:00:00.000,"f",50,0,1,1125
27895001,2024-06-24 00:00:00.000,"f",50,0,1,1125
27895209,2024-06-24 00:00:00.000,"t",35,0,1,1125
27900515,2024-06-24 00:00:00.000,"t",99,0,1,1125
27929606,2024-06-24 00:00:00.000,"f",80,0,1,1125
27993068,2024-06-24 00:00:00.000,"f",40,0,1,1125
27993345,2024-06-24 00:00:00.000,"f",45,0,1,1125
28202957,2024-06-25 00:00:00.000,"t",90,0,1,1125
28220417,2024-06-25 00:00:00.000,"f",199,0,1,1125
28306348,2024-06-24 00:00:00.000,"f",139,0,1,1125
28411010,2024-06-25 00:00:00.000,"f",200,0,1,1125
28497431,2024-06-25 00:00:00.000,"f",200,0,1,1125
28521122,2024-06-24 00:00:00.000,"f",225,0,1,1125
28699203,2024-06-24 00:00:00.000,"t",210,0,1,1125
28781499,2024-06-24 00:00:00.000,"f",89,0,1,1125
28787210,2024-06-24 00:00:00.000,"f",88,0,1,1125
28805689,2024-06-25 00:00:00.000,"f",75,0,1,1125
29657809,2024-06-24 00:00:00.000,"f",85,0,1,1125
29979422,2024-06-24 00:00:00.000,"f",125,0,1,1125
30093335,2024-06-24 00:00:00.000,"t",119,0,1,1125
30130681,2024-06-24 00:00:00.000,"f",200,0,1,1125
30578185,2024-06-24 00:00:00.000,"f",130,0,1,1125
30960947,2024-06-24 00:00:00.000,"f",150,0,1,1125
31040215,2024-06-24 00:00:00.000,"f",99,0,1,1125
31116686,2024-06-24 00:00:00.000,"f",129,0,1,1125
31361577,2024-06-24 00:00:00.000,"f",40,0,1,1125
31476418,2024-06-24 00:00:00.000,"f",80,0,1,1125
31623027,2024-06-24 00:00:00.000,"f",100,0,1,1125
31649637,2024-06-24 00:00:00.000,"f",80,0,1,1125
32747568,2024-06-24 00:00:00.000,"f",119,0,1,1125
32879656,2024-06-24 00:00:00.000,"f",145,0,1,1125
32993666,2024-06-24 00:00:00.000,"f",175,0,1,1125
33225888,2024-06-25 00:00:00.000,"f",145,0,1,1125
33252187,2024-06-24 00:00:00.000,"f",108,0,1,1125
33270711,2024-06-25 00:00:00.000,"f",73,0,1,1125
33295396,2024-06-24 00:00:00.000,"f",82,0,1,1125
33350586,2024-06-24 00:00:00.000,"f",69,0,1,1125
33738155,2024-06-25 00:00:00.000,"f",155,0,1,1125
33776522,2024-06-24 00:00:00.000,"f",177,0,1,1125
34162981,2024-06-24 00:00:00.000,"f",90,0,1,1125
34283658,2024-06-24 00:00:00.000,"f",75,0,1,1125
34546567,2024-06-24 00:00:00.000,"t",150,0,1,1125
34571618,2024-06-25 00:00:00.000,"t",180,0,1,1125
34575757,2024-06-25 00:00:00.000,"t",300,0,1,1125
34690515,2024-06-24 00:00:00.000,"f",95,0,1,1125
34907038,2024-06-24 00:00:00.000,"f",195,0,1,1125
34978518,2024-06-25 00:00:00.000,"f",250,0,1,1125
35042947,2024-06-24 00:00:00.000,"f",75,0,1,1125
35125287,2024-06-25 00:00:00.000,"f",50,0,1,1125
35204718,2024-06-24 00:00:00.000,"t",170,0,1,1125
36037114,2024-06-24 00:00:00.000,"f",75,0,1,1125
36107139,2024-06-24 00:00:00.000,"f",115,0,1,1125
36185059,2024-06-25 00:00:00.000,"f",225,0,1,1125
36213039,2024-06-24 00:00:00.000,"f",152,0,1,1125
36316902,2024-06-25 00:00:00.000,"f",200,0,1,1125
36471906,2024-06-24 00:00:00.000,"f",89,0,1,1125
36553906,2024-06-24 00:00:00.000,"t",150,0,1,1125
36603045,2024-06-24 00:00:00.000,"f",136,0,1,1125
36642294,2024-06-24 00:00:00.000,"f",64,0,1,1125
36773048,2024-06-24 00:00:00.000,"f",100,0,1,1125
37018606,2024-06-24 00:00:00.000,"f",70,0,1,1125
37300439,2024-06-24 00:00:00.000,"f",180,0,1,1125
37830153,2024-06-24 00:00:00.000,"f",138,0,1,1125
37863703,2024-06-24 00:00:00.000,"f",150,0,1,1125
37935442,2024-06-25 00:00:00.000,"f",99,0,1,1125
38491779,2024-06-24 00:00:00.000,"f",179,0,1,1125
38779774,2024-06-24 00:00:00.000,"f",152,0,1,1125
38846160,2024-06-25 00:00:00.000,"f",279,0,1,1125
39398514,2024-06-24 00:00:00.000,"f",1140,0,1,1125
40408205,2024-06-24 00:00:00.000,"f",321,0,1,1125
40591370,2024-06-25 00:00:00.000,"f",200,0,1,1125
40610760,2024-06-25 00:00:00.000,"f",135,0,1,1125
40752050,2024-06-24 00:00:00.000,"f",176,0,1,1125
40806100,2024-06-25 00:00:00.000,"f",90,0,1,1125
41154313,2024-06-25 00:00:00.000,"f",290,0,1,1125
41187145,2024-06-24 00:00:00.000,"f",300,0,1,1125
41217535,2024-06-25 00:00:00.000,"f",50,0,1,1125
41299302,2024-06-25 00:00:00.000,"t",255,0,1,1125
41483141,2024-06-25 00:00:00.000,"f",100,0,1,1125
41709982,2024-06-25 00:00:00.000,"f",225,0,1,1125
41778027,2024-06-24 00:00:00.000,"f",350,0,1,1125
42004276,2024-06-24 00:00:00.000,"f",147,0,1,1125
42043837,2024-06-24 00:00:00.000,"f",85,0,1,1125
42628302,2024-06-25 00:00:00.000,"f",89,0,1,1125
42648598,2024-06-25 00:00:00.000,"f",125,0,1,1125
42689162,2024-06-24 00:00:00.000,"f",100,0,1,1125
42796054,2024-06-24 00:00:00.000,"f",150,0,1,1125
42860814,2024-06-24 00:00:00.000,"f",285,0,1,1125
42861356,2024-06-24 00:00:00.000,"t",174,0,1,1125
42862942,2024-06-24 00:00:00.000,"f",336,0,1,1125
42894717,2024-06-25 00:00:00.000,"f",674,0,1,1125
42902065,2024-06-24 00:00:00.000,"t",152,0,1,1125
43432648,2024-06-25 00:00:00.000,"f",199,0,1,1125
43458820,2024-06-24 00:00:00.000,"f",199,0,1,1125
43544887,2024-06-25 00:00:00.000,"f",150,0,1,1125
43554835,2024-06-24 00:00:00.000,"f",89,0,1,1125
43802203,2024-06-25 00:00:00.000,"f",199,0,1,1125
44155604,2024-06-25 00:00:00.000,"f",187,0,1,1125
44233652,2024-06-25 00:00:00.000,"f",181,0,1,1125
44233744,2024-06-25 00:00:00.000,"f",402,0,1,1125
44233827,2024-06-25 00:00:00.000,"f",513,0,1,1125
44281181,2024-06-24 00:00:00.000,"f",124,0,1,1125
44335762,2024-06-25 00:00:00.000,"f",300,0,1,1125
44685123,2024-06-25 00:00:00.000,"f",75,0,1,1125
44963376,2024-06-25 00:00:00.000,"f",108,0,1,1125
45057496,2024-06-25 00:00:00.000,"f",112,0,1,1125
45057603,2024-06-25 00:00:00.000,"f",100,0,1,1125
45057769,2024-06-25 00:00:00.000,"f",108,0,1,1125
45057913,2024-06-25 00:00:00.000,"t",108,0,1,1125
45218253,2024-06-24 00:00:00.000,"t",109,0,1,1125
45425215,2024-06-24 00:00:00.000,"f",180,0,1,1125
45736425,2024-06-24 00:00:00.000,"t",149,0,1,1125
45787759,2024-06-24 00:00:00.000,"f",85,0,1,1125
45790522,2024-06-24 00:00:00.000,"t",225,0,1,1125
45996405,2024-06-24 00:00:00.000,"f",85,0,1,1125
46153210,2024-06-25 00:00:00.000,"f",350,0,1,1125
46260434,2024-06-24 00:00:00.000,"f",80,0,1,1125
46308452,2024-06-25 00:00:00.000,"f",499,0,1,1125
46309611,2024-06-24 00:00:00.000,"f",165,0,1,1125
46452459,2024-06-24 00:00:00.000,"f",119,0,1,1125
46548051,2024-06-25 00:00:00.000,"f",160,0,1,1125
46587220,2024-06-24 00:00:00.000,"f",80,0,1,1125
47101995,2024-06-25 00:00:00.000,"f",145,0,1,1125
47848247,2024-06-25 00:00:00.000,"f",95,0,1,1125
47982357,2024-06-25 00:00:00.000,"f",300,0,1,1125
48159093,2024-06-24 00:00:00.000,"t",100,0,1,1125
48336213,2024-06-24 00:00:00.000,"t",203,0,1,1125
48382242,2024-06-24 00:00:00.000,"t",131,0,1,1125
48447536,2024-06-24 00:00:00.000,"f",52,0,1,1125
48502071,2024-06-24 00:00:00.000,"t",119,0,1,1125
48504301,2024-06-25 00:00:00.000,"f",119,0,1,1125
48531825,2024-06-24 00:00:00.000,"f",40,0,1,1125
48605278,2024-06-24 00:00:00.000,"f",139,0,1,1125
48648691,2024-06-25 00:00:00.000,"f",250,0,1,1125
48714803,2024-06-24 00:00:00.000,"f",139,0,1,1125
48714907,2024-06-25 00:00:00.000,"f",275,0,1,1125
48739960,2024-06-24 00:00:00.000,"f",225,0,1,1125
48956729,2024-06-24 00:00:00.000,"f",90,0,1,1125
49079534,2024-06-24 00:00:00.000,"f",135,0,1,1125
49102094,2024-06-24 00:00:00.000,"f",190,0,1,1125
49262712,2024-06-24 00:00:00.000,"f",50,0,1,1125
49300280,2024-06-25 00:00:00.000,"t",75,0,1,1125
49300715,2024-06-25 00:00:00.000,"t",75,0,1,1125
49345319,2024-06-25 00:00:00.000,"t",75,0,1,1125
49403667,2024-06-24 00:00:00.000,"f",125,0,1,1125
49531122,2024-06-25 00:00:00.000,"f",300,0,1,1125
49531849,2024-06-25 00:00:00.000,"f",300,0,1,1125
49534257,2024-06-25 00:00:00.000,"f",75,0,1,1125
49536295,2024-06-25 00:00:00.000,"t",75,0,1,1125
49552731,2024-06-25 00:00:00.000,"f",65,0,1,1125
49598714,2024-06-24 00:00:00.000,"f",125,0,1,1125
49615518,2024-06-24 00:00:00.000,"f",109,0,1,1125
49615916,2024-06-24 00:00:00.000,"f",109,0,1,1125
49633326,2024-06-24 00:00:00.000,"f",112,0,1,1125
49710829,2024-06-24 00:00:00.000,"t",108,0,1,1125
